[00:00.000 --> 00:02.000]  Don't even know where to start. What do you want to start with?
[02:05:53.240 --> 02:05:56.240]  I skipped around a little bit, but I did want to say that about the code conference
[02:05:56.240 --> 02:05:59.620]  I thought that was such an interesting thing for him to reveal two weeks before
[02:05:59.980 --> 02:06:02.860]  WWDC that they're going to have the native SDK
[02:06:04.800 --> 02:06:09.900]  Which I really wasn't sure about I know a lot of people thought it was a no-brainer, but I thought you know
[02:06:10.560 --> 02:06:15.520]  Watch kit itself is still relatively new that you know, and I know that they said
[02:06:16.380 --> 02:06:19.700]  You know, I'm not on the one hand. I'm a little surprised in the other hand
[02:06:19.700 --> 02:06:24.360]  I'm not shocked because they did say it was coming later this year and if it is coming later to this year
[02:06:24.360 --> 02:06:29.140]  Why not unveil it at WWDC? I think some people think they're gonna actually get the SDK
[02:06:29.140 --> 02:06:32.860]  But it wasn't clear to me whether it was just a preview or they're actually be dropping the SDK at the show
[02:06:33.240 --> 02:06:36.180]  Yeah, I don't know and then it raises all sorts of questions
[02:06:36.180 --> 02:06:39.760]  Like how do you install developer releases of the OS on your watch and stuff like that?
[02:06:41.160 --> 02:06:47.360]  Special developer version of the of the Apple watch app for iPhone. I that's what I would guess right? That's what I would think
[02:06:47.360 --> 02:06:52.280]  Well, the whole thing is brandy. Like they just had the first Apple watch update very recently
[02:06:52.280 --> 02:06:56.520]  the update to iOS 8.3, which I guess they're calling Apple watch 1.0 point 1 and
[02:06:57.440 --> 02:07:01.600]  They had instructions for how to do it because it's very different than updating another Apple device. Yeah
[02:07:02.400 --> 02:07:07.760]  Yeah, because it's all it you can't do it on the device itself. It's all through the watch app on the phone
[02:07:07.880 --> 02:07:12.280]  So you have to put it you have to make sure it's on the charger has more than 50% because they're gonna turn Wi-Fi on
[02:07:12.280 --> 02:07:15.560]  Full blast to get the data over and then you have to you know
[02:07:15.560 --> 02:07:19.520]  You basically watch it on the phone then it switches over to the watch and reboot. It's an interesting procedure
[02:07:19.640 --> 02:07:24.720]  Yeah, yeah went very well for me and seemingly for everybody. Me too. Absolutely
[02:07:24.720 --> 02:07:30.280]  You have to think that I thought while that happened in the day that it happened that that has to be like such a gigantic
[02:07:31.080 --> 02:07:37.520]  Collective held breath for like Kevin Lynch's team. We're like no matter how well they've tested it and how confident they are
[02:07:38.080 --> 02:07:40.440]  It's like putting it out in a real world
[02:07:40.440 --> 02:07:47.120]  There could be you know, even like that 1% you know, like if 1% of the watches got bricked. It's like that is
[02:07:47.800 --> 02:07:51.380]  That's a failure and it's gonna be a PR disaster
[02:07:51.760 --> 02:07:53.880]  Especially because of the Iowa the iOS update
[02:07:53.880 --> 02:08:00.020]  I think was eight point one point one that only affected iPhone 6 and iPhone 6 plus if you use the Delta file update over the
[02:08:00.020 --> 02:08:02.020]  Air the full install was fine
[02:08:02.480 --> 02:08:06.820]  But that you know for a first-generation product the first time that happens. It's not
[02:08:06.820 --> 02:08:11.780]  Even though that was terrible. It would be even worse if that happened to the watch with the first update, right?
[02:08:11.780 --> 02:08:16.100]  Because the first one is the one where the press would you know be able to jump on it and say, you know
[02:08:16.420 --> 02:08:21.520]  First up first watch update bricks watches and yeah, it's like that's that's not a good headline
[02:08:22.060 --> 02:08:25.860]  Yeah, especially because you don't have as much access to the watch even that you have to an iPhone
[02:08:25.860 --> 02:08:31.020]  I don't know what people would do to start troubleshooting that I think they would I think it's I think a bricked OS on the
[02:08:31.020 --> 02:08:36.140]  Phone aren't on the watch has to go to store. I don't think there's any way around it
[02:08:36.140 --> 02:08:40.020]  I really don't because with iOS with my iPhone 6 plus
[02:08:40.020 --> 02:08:43.960]  I just plugged it into iTunes and resort to the previous version and ended up full upgrade and it was fine
[02:08:43.960 --> 02:08:46.140]  But I can't do that with an Apple watch, right?
[02:08:46.140 --> 02:08:53.060]  Because I don't see how if it gets bricked and during an OS update how they otherwise they would still have to have some kind
[02:08:53.060 --> 02:08:55.060]  of working Bluetooth
[02:08:55.340 --> 02:09:01.580]  Or Wi-Fi, I don't know one or the other that the that the phone app could still detect it and do it over the air
[02:09:01.580 --> 02:09:03.340]  But I don't know that that's possible
[02:09:03.340 --> 02:09:08.860]  The Apple TV it's still got the micro USB port and you can plug it into iTunes if you really have to but the port
[02:09:08.860 --> 02:09:12.960]  On the Apple watch is sealed away. Yeah the port on the Apple and it's definitely yeah
[02:09:12.960 --> 02:09:17.340]  That's a seal that is you know, technically if you want to and there's videos out there of how you can do it
[02:09:17.340 --> 02:09:20.820]  But there's no way that that's ever a troubleshooting step for the customers
[02:09:21.140 --> 02:09:25.260]  It might be what they do at the store, but it's definitely not ever user-exposable
[02:09:28.420 --> 02:09:29.700]  Right
[02:09:29.700 --> 02:09:34.140]  And even now they can't and people can't get their hands on them close enough
[02:09:34.820 --> 02:09:39.460]  It's amazing. Like our watches just ship but I think like you still can't just order a modern buckle
[02:09:39.460 --> 02:09:43.820]  For example off apple.com. It still says not available, right? No, I still I keep here in July
[02:09:45.420 --> 02:09:50.660]  Yeah, so last thing I have on my list is that you and I the watches that you and I both ordered for our personal
[02:09:50.660 --> 02:09:57.460]  Watches both arrived right around the same time about a week and a half ago the space black link bracelet. I
[02:09:57.460 --> 02:10:01.580]  Love it. I I do I I'm very happy with it
[02:10:01.580 --> 02:10:06.100]  I was torn between this one and the stainless the regular stainless and
[02:10:06.780 --> 02:10:12.260]  That's the one I got for my review unit. And so having worn both. I'm definitely glad that I got this one
[02:10:14.780 --> 02:10:17.840]  But it was just something about the black and the way that Apple does
[02:10:18.260 --> 02:10:22.760]  Manufacturing and I understand why some people would think that the gold might be the height of whatever the Johnny
[02:10:22.760 --> 02:10:27.460]  I've Mark Newsome powers are with the watch but for me this was always the most attractive
[02:10:27.900 --> 02:10:30.220]  Version just because it's stainless steel. It's DLC
[02:10:30.220 --> 02:10:35.580]  There's so many things going on with it and the look I think you're the one who said that it changed slightly between September
[02:10:35.580 --> 02:10:39.480]  And March I I I'm convinced it did I cannot prove it. I
[02:10:40.140 --> 02:10:42.260]  Also felt I was in the store
[02:10:43.100 --> 02:10:49.060]  Yesterday or the day before with my son. He had a hardware problem with his MacBook
[02:10:49.060 --> 02:10:56.420]  And so while we were there we were looking at the watches to my eyes now the the one in the store is lower
[02:10:56.420 --> 02:10:59.340]  It's under glass and so the lighting could be different
[02:10:59.340 --> 02:11:06.220]  But to me the demo unit that they have in the store under the glass display looked slightly lighter than mine
[02:11:06.220 --> 02:11:13.100]  It looked theirs look more like dark gray and mine looks more like black, but I thought the ones in September definitely looked more like
[02:11:13.620 --> 02:11:17.980]  Darker gray metal and not black, but I could be misremembering
[02:11:17.980 --> 02:11:20.460]  No, I think I have a photo and now looking at it
[02:11:20.460 --> 02:11:24.700]  I can't tell if it's the silver or the black one because and I was sure it was a black one
[02:11:24.700 --> 02:11:26.700]  But it looks so light compared to this one
[02:11:27.340 --> 02:11:29.780]  Sammy that you have it. Is that from I'm or I
[02:11:30.940 --> 02:11:32.220]  Just took an Instagram back
[02:11:32.220 --> 02:11:36.420]  We went to the September event and I went back to look at it and it just looked so light
[02:11:37.020 --> 02:11:41.300]  Compared to what I have now and it made me doubt whether it was actually the black watch. That's like a photo of yeah
[02:11:41.300 --> 02:11:43.300]  I that's what I remember thinking in
[02:11:43.300 --> 02:11:49.380]  I remember again I could be wrong and maybe I was just looking at two stainless steel ones, but I remember in September
[02:11:50.060 --> 02:11:57.140]  Looking at the in the press area and thinking I don't understand why they made both of these because they look almost
[02:11:57.740 --> 02:12:03.900]  Indistinguishable they're calling this one stainless in this one space black stainless and they look like the same thing to me
[02:12:05.620 --> 02:12:10.860]  Whereas the one that's wearing is on my wrist is truly black. It's as black as the display
[02:12:10.860 --> 02:12:14.020]  It's like what do you call blacked out? I think in a watch, right?
[02:12:14.580 --> 02:12:17.980]  And the DLC to me the diamond like coating that they use is just terrific
[02:12:17.980 --> 02:12:21.420]  I've been wearing it non-stop for we can have it still looks like I took it out the box
[02:12:21.540 --> 02:12:28.500]  Yeah, that's actually true for me too. Whereas the regular stainless definitely developed scratches on the bracelet, you know within a day or two
[02:12:28.500 --> 02:12:34.960]  Which is normal I should say for a stainless steel like my you know, my own stainless steel watch, you know
[02:12:35.020 --> 02:12:38.860]  You just get scratches. It's you know, if you look closely at it, you know
[02:12:38.860 --> 02:12:43.900]  And whereas this DLC coating really does seem to be keeping it in in like out-of-the-box condition
[02:12:49.900 --> 02:12:54.740]  It really is a weird thing to talk about like we talked to you and I talked about this just personally
[02:12:54.740 --> 02:12:59.300]  But it to the touch it has it feels hard like metal
[02:12:59.580 --> 02:13:04.600]  But it has like almost a rubbery texture like a non porous texture. Yeah
[02:13:04.600 --> 02:13:09.800]  It's like kryptonian or something. I don't have a definition for it. Yeah, I have to say I really like it
[02:13:10.720 --> 02:13:13.800]  But I ordered it first thing first thing
[02:13:14.440 --> 02:13:19.400]  Seconds after the store went live and it didn't show up until a week and a half ago. So that was a long time
